State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,crop
Madhya Pradesh,Khandwa,Khandwa,Alsandikai,Vegetables,"1,279.00",1800,2492,2230,19-May-23,Alsandikai
Madhya Pradesh,Khandwa,Khandwa,Alsandikai,Vegetables,293,3518,3756,3700,02-Feb-19,Alsandikai
Madhya Pradesh,Khandwa,Khandwa,Alsandikai,Vegetables,477,1100,1150,1125,24-Jan-18,Alsandikai
