State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,crop
Madhya Pradesh,Mandla,Mandla,Other,Pulses,10.3,3300,3300,3300,20-Jan-19,Avare-Dal
Madhya Pradesh,Mandla,Mandla,Other,Pulses,0.1,2050,2050,2050,05-Aug-18,Avare-Dal
Madhya Pradesh,Mandla,Mandla,Other,Pulses,2.1,3500,3575,3550,07-Apr-18,Avare-Dal
Madhya Pradesh,Guna,Raghogarh,Avare (W-S),Pulses,20.0,1824,1847,1836,29-Sep-18,Avare-Dal
